Column,Label,Comment,Note,Target,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy,hasPosition
DRD370PQ,"# of times shark eaten in past 30 days","Number of times shark was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD370Q,"Swordfish eaten during past 30 days","Swordfish eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD370QQ,"# of times swordfish eaten past 30 days","Number of times swordfish was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD370R,"Trout eaten during past 30 days","Trout eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD370RQ,"# of times trout eaten in past 30 days","Number of times trout was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD370S,"Walleye eaten during past 30 days","Walleye eaten during the past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD370SQ,"# of times walleye eaten in past 30 days","Number of times walleye was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD370T,"Other fish eaten during past 30 days","Other type of fish eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD370TQ,"# of times other fish eaten past 30 days","Number of times other type of fish was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD370U,"Other unknown fish eaten in past 30 days","Other unknown type eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD370UQ,"# of times other unknown fish eaten","Number of times other unknown type of fish was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,,,,,,,,,
DRD370V,"Refused on fish eaten past 30 days","Refused to give detailed information on fish eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
