Column,Label,Comment,Note,Target,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy,hasPosition
WTLM8R44,"LA 8 Year MEC Exam Wt: Replicate 44","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 44 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R45,"LA 8 Year MEC Exam Wt: Replicate 45","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 45 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R46,"LA 8 Year MEC Exam Wt: Replicate 46","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 46 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R47,"LA 8 Year MEC Exam Wt: Replicate 47","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 47 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R48,"LA 8 Year MEC Exam Wt: Replicate 48","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 48 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLAF8YR,"LA 8 Year Fasting Weight","Subsample 8-year fasting weight for participants aged 12 years and older who were examined in the morning sessions in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",chear:Weight,,chebi:27007,,,,,,,,
WTLF8R01,"LA 8 Year Fasting Wt: Replicate 01","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 01 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R02,"LA 8 Year Fasting Wt: Replicate 02","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 02 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R03,"LA 8 Year Fasting Wt: Replicate 03","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 03 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R04,"LA 8 Year Fasting Wt: Replicate 04","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 04 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R05,"LA 8 Year Fasting Wt: Replicate 05","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 05 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R06,"LA 8 Year Fasting Wt: Replicate 06","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 06 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R07,"LA 8 Year Fasting Wt: Replicate 07","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 07 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R08,"LA 8 Year Fasting Wt: Replicate 08","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 08 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R09,"LA 8 Year Fasting Wt: Replicate 09","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 09 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R10,"LA 8 Year Fasting Wt: Replicate 10","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 10 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R11,"LA 8 Year Fasting Wt: Replicate 11","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 11 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R12,"LA 8 Year Fasting Wt: Replicate 12","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 12 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R13,"LA 8 Year Fasting Wt: Replicate 13","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 13 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R14,"LA 8 Year Fasting Wt: Replicate 14","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 14 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R15,"LA 8 Year Fasting Wt: Replicate 15","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 15 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R16,"LA 8 Year Fasting Wt: Replicate 16","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 16 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R17,"LA 8 Year Fasting Wt: Replicate 17","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 17 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R18,"LA 8 Year Fasting Wt: Replicate 18","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 18 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R19,"LA 8 Year Fasting Wt: Replicate 19","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 19 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R20,"LA 8 Year Fasting Wt: Replicate 20","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 20 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R21,"LA 8 Year Fasting Wt: Replicate 21","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 21 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R22,"LA 8 Year Fasting Wt: Replicate 22","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 22 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R23,"LA 8 Year Fasting Wt: Replicate 23","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 23 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R24,"LA 8 Year Fasting Wt: Replicate 24","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 24 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R25,"LA 8 Year Fasting Wt: Replicate 25","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 25 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R26,"LA 8 Year Fasting Wt: Replicate 26","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 26 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R27,"LA 8 Year Fasting Wt: Replicate 27","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 27 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R28,"LA 8 Year Fasting Wt: Replicate 28","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 28 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R29,"LA 8 Year Fasting Wt: Replicate 29","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 29 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R30,"LA 8 Year Fasting Wt: Replicate 30","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 30 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R31,"LA 8 Year Fasting Wt: Replicate 31","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 31 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R32,"LA 8 Year Fasting Wt: Replicate 32","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 32 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R33,"LA 8 Year Fasting Wt: Replicate 33","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 33 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R34,"LA 8 Year Fasting Wt: Replicate 34","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 34 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R35,"LA 8 Year Fasting Wt: Replicate 35","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 35 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R36,"LA 8 Year Fasting Wt: Replicate 36","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 36 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R37,"LA 8 Year Fasting Wt: Replicate 37","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 37 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R38,"LA 8 Year Fasting Wt: Replicate 38","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 38 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R39,"LA 8 Year Fasting Wt: Replicate 39","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 39 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R40,"LA 8 Year Fasting Wt: Replicate 40","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 40 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R41,"LA 8 Year Fasting Wt: Replicate 41","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 41 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R42,"LA 8 Year Fasting Wt: Replicate 42","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 42 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R43,"LA 8 Year Fasting Wt: Replicate 43","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 43 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R44,"LA 8 Year Fasting Wt: Replicate 44","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 44 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R45,"LA 8 Year Fasting Wt: Replicate 45","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 45 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R46,"LA 8 Year Fasting Wt: Replicate 46","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 46 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R47,"LA 8 Year Fasting Wt: Replicate 47","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 47 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WTLF8R48,"LA 8 Year Fasting Wt: Replicate 48","8-year fasting weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 48 for fasting subsample in Los Angeles, California.A missing value indicates the participant was not included in the fasting subsample.",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
